Date Local,Arithmetic Mean,State Code,County Code
2017-01-12,4.7,06,019
2017-01-12,-0.291667,06,019
2017-01-12,-0.2,06,019
2017-01-12,1.478261,06,019
2017-01-12,1.4,06,019
2017-01-12,4.029167,06,019
2017-01-12,4,06,019
2017-01-13,6.6,06,019
2017-01-13,10.754167,06,019
2017-01-13,10.7,06,019
2017-01-13,6.691667,06,019
2017-01-13,6.6,06,019
2017-01-13,0.833333,06,019
2017-01-13,0.8,06,019
2017-01-13,2.583333,06,019
2017-01-13,2.5,06,019
2017-01-13,4.6,06,019
2017-01-13,4.804167,06,019
2017-01-13,4.8,06,019
2017-01-13,7.8,06,019
2017-01-14,16.1,06,019
2017-01-14,19.208333,06,019
2017-01-14,19.2,06,019
2017-01-14,15.825,06,019
2017-01-14,15.8,06,019
2017-01-14,2.291667,06,019
2017-01-14,2.2,06,019
2017-01-14,8.791667,06,019
2017-01-14,8.7,06,019
2017-01-14,11.2875,06,019
2017-01-14,11.2,06,019
2017-01-15,8.1,06,019
2017-01-15,11.779167,06,019
2017-01-15,11.7,06,019
2017-01-15,8.570833,06,019
2017-01-15,8.5,06,019
2017-01-15,3.041667,06,019
2017-01-15,3,06,019
2017-01-15,8.083333,06,019
2017-01-15,8,06,019
2017-01-15,6.2625,06,019
2017-01-15,6.2,06,019
2017-01-16,25.9,06,019
2017-01-16,28.5,06,019
2017-01-16,28.5,06,019
2017-01-16,25.3875,06,019
2017-01-16,25.3,06,019
2017-01-16,8.041667,06,019
2017-01-16,8,06,019
2017-01-16,11.208333,06,019
2017-01-16,11.2,06,019
2017-01-16,20.4,06,019
2017-01-16,18.3125,06,019
2017-01-16,18.3,06,019
2017-01-16,25.9,06,019
2017-01-17,31.1,06,019
2017-01-17,33.445833,06,019
2017-01-17,33.4,06,019
2017-01-17,29.566667,06,019
2017-01-17,29.5,06,019
2017-01-17,9.304348,06,019
2017-01-17,9.3,06,019
2017-01-17,13.125,06,019
2017-01-17,13.1,06,019
2017-01-17,23.975,06,019
2017-01-17,23.9,06,019
2017-01-18,18.4,06,019
2017-01-18,19.95,06,019
2017-01-18,19.9,06,019
2017-01-18,17.858333,06,019
2017-01-18,17.8,06,019
2017-01-18,3.708333,06,019
2017-01-18,3.7,06,019
2017-01-18,16.5,06,019
2017-01-18,16.5,06,019
2017-01-18,12.995833,06,019
2017-01-18,12.9,06,019
2017-01-19,4.3,06,019
2017-01-19,5.547826,06,019
2017-01-19,5.5,06,019
2017-01-19,4.947826,06,019
2017-01-19,4.9,06,019
2017-01-19,0.869565,06,019
2017-01-19,0.8,06,019
2017-01-19,5.6,06,019
2017-01-19,3.3,06,019
2017-01-19,4.120833,06,019
2017-01-19,4.1,06,019
2017-01-19,4.5,06,019
2017-01-20,3.9,06,019
2017-01-20,4.330435,06,019
2017-01-20,4.3,06,019
2017-01-20,4.741667,06,019
2017-01-20,4.7,06,019
2017-01-20,-0.125,06,019
2017-01-20,-0.1,06,019
2017-01-20,2.970833,06,019
2017-01-20,2.9,06,019
2017-01-21,6.1,06,019
2017-01-21,8.245833,06,019
2017-01-21,8.2,06,019
2017-01-21,6.9,06,019
2017-01-21,6.9,06,019
2017-01-21,1.208333,06,019
2017-01-21,1.2,06,019
2017-01-21,5.895833,06,019
2017-01-21,5.8,06,019
2017-01-22,1,06,019
2017-01-22,1.816667,06,019
2017-01-22,1.8,06,019
2017-01-22,2.031818,06,019
2017-01-22,2,06,019
2017-01-22,0.291667,06,019
2017-01-22,0.2,06,019
2017-01-22,1,06,019
2017-01-22,2.995833,06,019
2017-01-22,2.9,06,019
2017-01-22,1,06,019
2017-01-23,6.208333,06,019
2017-01-23,6.2,06,019
2017-01-23,5.531818,06,019
2017-01-23,5.5,06,019
2017-01-23,-0.166667,06,019
2017-01-23,-0.1,06,019
2017-01-23,1.9,06,019
2017-01-23,4.885,06,019
2017-01-23,4.8,06,019
2017-01-24,9.63,06,019
2017-01-24,5.77,06,019
2017-01-24,1.458333,06,019
2017-01-24,1.4,06,019
2017-01-24,3.75,06,019
2017-01-24,3.7,06,019
2017-01-24,5.295833,06,019
2017-01-24,5.2,06,019
2017-01-25,3.958333,06,019
2017-01-25,3.9,06,019
2017-01-25,1.666667,06,019
2017-01-25,1.6,06,019
2017-01-25,16.1,06,019
2017-01-25,12.1375,06,019
2017-01-25,12.1,06,019
2017-01-25,18.8,06,019
2017-01-26,7.083333,06,019
2017-01-26,7,06,019
2017-01-26,8,06,019
2017-01-26,8,06,019
2017-01-26,15.1625,06,019
2017-01-26,15.1,06,019
2017-01-27,5.958333,06,019
2017-01-27,5.9,06,019
2017-01-27,3.916667,06,019
2017-01-27,3.9,06,019
2017-01-27,17.778947,06,019
2017-01-27,17.7,06,019
2017-01-28,4.333333,06,019
2017-01-28,4.3,06,019
2017-01-28,7.666667,06,019
2017-01-28,7.6,06,019
2017-01-28,18.5,06,019
2017-01-28,16.195833,06,019
2017-01-28,16.1,06,019
2017-01-28,33.7,06,019
2017-01-29,6.291667,06,019
2017-01-29,6.2,06,019
2017-01-29,8.833333,06,019
2017-01-29,8.8,06,019
2017-01-29,17.145833,06,019
2017-01-29,17.1,06,019
2017-01-30,38.3,06,019
2017-01-30,31.58,06,019
2017-01-30,8.916667,06,019
2017-01-30,8.9,06,019
2017-01-30,13.5,06,019
2017-01-30,13.5,06,019
2017-01-30,20.541667,06,019
2017-01-30,20.5,06,019
2017-01-31,40,06,019
2017-01-31,40,06,019
2017-01-31,40.086957,06,019
2017-01-31,40,06,019
2017-01-31,39.5,06,019
2017-01-31,39.5,06,019
2017-01-31,11.458333,06,019
2017-01-31,11.4,06,019
2017-01-31,34.1,06,019
2017-01-31,28.554167,06,019
2017-01-31,28.5,06,019
2017-02-01,34.9,06,019
2017-02-01,34.5875,06,019
2017-02-01,34.5,06,019
2017-02-01,33.266667,06,019
2017-02-01,33.2,06,019
2017-02-01,4.875,06,019
2017-02-01,4.8,06,019
2017-02-01,34.416667,06,019
2017-02-01,34.4,06,019
2017-02-01,23.670833,06,019
2017-02-01,23.6,06,019
2017-02-02,15.1,06,019
2017-02-02,14.666667,06,019
2017-02-02,14.6,06,019
2017-02-02,14.266667,06,019
2017-02-02,14.2,06,019
2017-02-02,3,06,019
2017-02-02,3,06,019
2017-02-02,8,06,019
2017-02-02,8,06,019
2017-02-02,11.516667,06,019
2017-02-02,11.5,06,019
2017-02-03,7.1,06,019
2017-02-03,5.725,06,019
2017-02-03,5.7,06,019
2017-02-03,8.183333,06,019
2017-02-03,8.1,06,019
2017-02-03,-0.083333,06,019
2017-02-03,0,06,019
2017-02-03,7.333333,06,019
2017-02-03,7.3,06,019
2017-02-03,4.8,06,019
2017-02-03,5.283333,06,019
2017-02-03,5.2,06,019
2017-02-03,6.3,06,019
2017-02-04,12.1,06,019
2017-02-04,12.554167,06,019
2017-02-04,12.5,06,019
2017-02-04,12.575,06,019
2017-02-04,12.5,06,019
2017-02-04,0.25,06,019
2017-02-04,0.2,06,019
2017-02-04,2.458333,06,019
2017-02-04,2.4,06,019
2017-02-04,6.958333,06,019
2017-02-04,6.9,06,019
2017-02-05,10.9,06,019
2017-02-05,11.208333,06,019
2017-02-05,11.2,06,019
2017-02-05,11.804167,06,019
2017-02-05,11.8,06,019
2017-02-05,2.416667,06,019
2017-02-05,2.4,06,019
2017-02-05,1.583333,06,019
2017-02-05,1.5,06,019
2017-02-05,7.754167,06,019
2017-02-05,7.7,06,019
2017-02-06,2.7,06,019
2017-02-06,1.773913,06,019
2017-02-06,1.7,06,019
2017-02-06,3.954167,06,019
2017-02-06,3.9,06,019
2017-02-06,1.125,06,019
2017-02-06,1.1,06,019
2017-02-06,5.208333,06,019
2017-02-06,5.2,06,019
2017-02-06,2.6,06,019
2017-02-06,2.6375,06,019
2017-02-06,2.6,06,019
2017-02-06,2.6,06,019
2017-02-07,2.2,06,019
2017-02-07,1.15,06,019
2017-02-07,1.1,06,019
2017-02-07,3.595833,06,019
2017-02-07,3.5,06,019
2017-02-07,-0.375,06,019
2017-02-07,-0.3,06,019
2017-02-07,2.625,06,019
2017-02-07,2.6,06,019
2017-02-07,3.291667,06,019
2017-02-07,3.2,06,019
2017-02-08,4.1,06,019
2017-02-08,4.15,06,019
2017-02-08,4.1,06,019
2017-02-08,5.929167,06,019
2017-02-08,5.9,06,019
2017-02-08,1.043478,06,019
2017-02-08,1,06,019
2017-02-08,2.826087,06,019
2017-02-08,2.8,06,019
2017-02-08,4.0875,06,019
2017-02-08,4,06,019
2017-02-09,7,06,019
2017-02-09,4.726087,06,019
2017-02-09,4.7,06,019
2017-02-09,7.791667,06,019
2017-02-09,7.7,06,019
2017-02-09,0.958333,06,019
2017-02-09,0.9,06,019
2017-02-09,3.875,06,019
2017-02-09,3.8,06,019
2017-02-09,5.6,06,019
2017-02-09,5.666667,06,019
2017-02-09,5.6,06,019
2017-02-09,7.4,06,019
2017-02-10,4.4,06,019
2017-02-10,2.827273,06,019
2017-02-10,2.8,06,019
2017-02-10,4.166667,06,019
2017-02-10,4.1,06,019
2017-02-10,1.434783,06,019
2017-02-10,1.4,06,019
2017-02-10,3.333333,06,019
2017-02-10,3.3,06,019
2017-02-10,4.465217,06,019
2017-02-10,4.4,06,019
2017-02-11,5.4,06,019
2017-02-11,5.691667,06,019
2017-02-11,5.6,06,019
2017-02-11,4.295833,06,019
2017-02-11,4.2,06,019
2017-02-11,0.333333,06,019
2017-02-11,0.3,06,019
2017-02-11,1.916667,06,019
2017-02-11,1.9,06,019
2017-02-11,5.541667,06,019
2017-02-11,5.5,06,019
2017-02-12,14.1,06,019
2017-02-12,15.291667,06,019
2017-02-12,15.2,06,019
2017-02-12,14.7875,06,019
2017-02-12,14.7,06,019
2017-02-12,3.125,06,019
2017-02-12,3.1,06,019
2017-02-12,2.708333,06,019
2017-02-12,2.7,06,019
2017-02-12,10,06,019
2017-02-12,8.791667,06,019
2017-02-12,8.7,06,019
2017-02-12,14.3,06,019
2017-02-13,16.304348,06,019
2017-02-13,16.3,06,019
2017-02-13,15.156522,06,019
2017-02-13,15.1,06,019
2017-02-13,4.958333,06,019
2017-02-13,4.9,06,019
2017-02-13,4.304348,06,019
2017-02-13,4.3,06,019
2017-02-13,11.466667,06,019
2017-02-13,11.4,06,019
2017-02-14,15.6,06,019
2017-02-14,19.033333,06,019
2017-02-14,19,06,019
2017-02-14,17.025,06,019
2017-02-14,17,06,019
2017-02-14,6.333333,06,019
2017-02-14,6.3,06,019
2017-02-14,11.130435,06,019
2017-02-14,11.1,06,019
2017-02-14,12.95,06,019
2017-02-14,12.9,06,019
2017-02-15,19.908333,06,019
2017-02-15,19.9,06,019
2017-02-15,20.016667,06,019
2017-02-15,20,06,019
2017-02-15,5.791667,06,019
2017-02-15,5.7,06,019
2017-02-15,25.208333,06,019
2017-02-15,25.2,06,019
2017-02-15,15.4,06,019
2017-02-15,14.145833,06,019
2017-02-15,14.1,06,019
2017-02-15,21.3,06,019
2017-02-16,6.7,06,019
2017-02-16,8.375,06,019
2017-02-16,8.3,06,019
2017-02-16,5.913043,06,019
2017-02-16,5.9,06,019
2017-02-16,3.125,06,019
2017-02-16,3.1,06,019
2017-02-16,6.25,06,019
2017-02-16,6.2,06,019
2017-02-16,6.5125,06,019
2017-02-16,6.5,06,019
2017-02-17,2,06,019
2017-02-17,0.980952,06,019
2017-02-17,0.9,06,019
2017-02-17,1.54,06,019
2017-02-17,1.5,06,019
2017-02-17,-0.363636,06,019
2017-02-17,-0.3,06,019
2017-02-17,3.291667,06,019
2017-02-17,3.2,06,019
2017-02-17,3.008333,06,019
2017-02-17,3,06,019
2017-02-18,1,06,019
2017-02-18,1.645833,06,019
2017-02-18,1.6,06,019
2017-02-18,0.904545,06,019
2017-02-18,0.9,06,019
2017-02-18,0.166667,06,019
2017-02-18,0.1,06,019
2017-02-18,1.625,06,019
2017-02-18,1.6,06,019
2017-02-18,1,06,019
2017-02-18,2.070833,06,019
2017-02-18,2,06,019
2017-02-18,1,06,019
2017-02-19,4.2,06,019
2017-02-19,4.3625,06,019
2017-02-19,4.3,06,019
2017-02-19,2.204167,06,019
2017-02-19,2.2,06,019
2017-02-19,4.083333,06,019
2017-02-19,4,06,019
2017-02-19,2.791667,06,019
2017-02-19,2.7,06,019
2017-02-19,3.804167,06,019
2017-02-19,3.8,06,019
2017-02-20,2,06,019
2017-02-20,1.108696,06,019
2017-02-20,1.1,06,019
2017-02-20,0.431818,06,019
2017-02-20,0.4,06,019
2017-02-20,0.083333,06,019
2017-02-20,0,06,019
2017-02-20,3.875,06,019
2017-02-20,3.8,06,019
2017-02-20,2.0625,06,019
2017-02-20,2,06,019
2017-02-21,2.8,06,019
2017-02-21,2.970833,06,019
2017-02-21,2.9,06,019
2017-02-21,1.620833,06,019
2017-02-21,1.6,06,019
2017-02-21,1.666667,06,019
2017-02-21,1.6,06,019
2017-02-21,2.75,06,019
2017-02-21,2.7,06,019
2017-02-21,3,06,019
2017-02-21,4.06087,06,019
2017-02-21,4,06,019
2017-02-21,3.4,06,019
2017-02-22,2.2,06,019
2017-02-22,3.1875,06,019
2017-02-22,3.1,06,019
2017-02-22,1.075,06,019
2017-02-22,1,06,019
2017-02-22,1.083333,06,019
2017-02-22,1,06,019
2017-02-22,0.791667,06,019
2017-02-22,0.7,06,019
2017-02-22,2.515,06,019
2017-02-22,2.5,06,019
2017-02-23,2.2,06,019
2017-02-23,5.0125,06,019
2017-02-23,5,06,019
2017-02-23,1.421053,06,019
2017-02-23,1.4,06,019
2017-02-23,1.608696,06,019
2017-02-23,1.6,06,019
2017-02-23,0.291667,06,019
2017-02-23,0.2,06,019
2017-02-23,1.904167,06,019
2017-02-23,1.9,06,019
2017-02-24,6.9,06,019
2017-02-24,6.7,06,019
2017-02-24,11.129167,06,019
2017-02-24,11.1,06,019
2017-02-24,6.840909,06,019
2017-02-24,6.8,06,019
2017-02-24,2.375,06,019
2017-02-24,2.3,06,019
2017-02-24,1.913043,06,019
2017-02-24,1.9,06,019
2017-02-24,5.9,06,019
2017-02-24,5.641667,06,019
2017-02-24,5.6,06,019
2017-02-24,7.4,06,019
2017-02-25,11.9,06,019
2017-02-25,15.329167,06,019
2017-02-25,15.3,06,019
2017-02-25,11.370833,06,019
2017-02-25,11.3,06,019
2017-02-25,4.666667,06,019
2017-02-25,4.6,06,019
2017-02-25,2.5,06,019
2017-02-25,2.5,06,019
2017-02-25,9.779167,06,019
2017-02-25,9.7,06,019
2017-02-26,19.2,06,019
2017-02-26,22.429167,06,019
2017-02-26,22.4,06,019
2017-02-26,18.725,06,019
2017-02-26,18.7,06,019
2017-02-26,7.541667,06,019
2017-02-26,7.5,06,019
2017-02-26,5.333333,06,019
2017-02-26,5.3,06,019
2017-02-26,14.283333,06,019
2017-02-26,14.2,06,019
2017-02-27,8.4,06,019
2017-02-27,11.5,06,019
2017-02-27,11.5,06,019
2017-02-27,8.881818,06,019
2017-02-27,8.8,06,019
2017-02-27,5.083333,06,019
2017-02-27,5,06,019
2017-02-27,1.833333,06,019
2017-02-27,1.8,06,019
2017-02-27,7.4,06,019
2017-02-27,7.7375,06,019
2017-02-27,7.7,06,019
2017-02-27,9,06,019
2017-02-28,5.4,06,019
2017-02-28,9.458333,06,019
2017-02-28,9.4,06,019
2017-02-28,4.795833,06,019
2017-02-28,4.7,06,019
2017-02-28,2,06,019
2017-02-28,2,06,019
2017-02-28,2.291667,06,019
2017-02-28,2.2,06,019
2017-02-28,5.579167,06,019
2017-02-28,5.5,06,019
2017-03-01,11.3,06,019
2017-03-01,14.475,06,019
2017-03-01,14.4,06,019
2017-03-01,9.958333,06,019
2017-03-01,9.9,06,019
2017-03-01,3,06,019
2017-03-01,3,06,019
2017-03-01,2.75,06,019
2017-03-01,2.7,06,019
2017-03-01,8.9,06,019
2017-03-01,8.9,06,019
2017-03-02,12.2,06,019
2017-03-02,15.15,06,019
2017-03-02,15.1,06,019
2017-03-02,12.266667,06,019
2017-03-02,12.2,06,019
2017-03-02,3.916667,06,019
2017-03-02,3.9,06,019
2017-03-02,2,06,019
2017-03-02,9.8,06,019
2017-03-02,11.175,06,019
2017-03-02,11.1,06,019
2017-03-02,13.9,06,019
2017-03-03,21.8,06,019
2017-03-03,24.285714,06,019
2017-03-03,20.75,06,019
2017-03-03,20.7,06,019
2017-03-03,6.416667,06,019
2017-03-03,6.4,06,019
2017-03-03,13.304167,06,019
2017-03-03,13.3,06,019
2017-03-04,16.882609,06,019
2017-03-04,16.8,06,019
2017-03-04,8.916667,06,019
2017-03-04,8.9,06,019
2017-03-04,12.016667,06,019
2017-03-04,12,06,019
2017-03-05,6.25,06,019
2017-03-05,6.2,06,019
2017-03-05,1.125,06,019
2017-03-05,1.1,06,019
2017-03-05,4,06,019
2017-03-05,3.929167,06,019
2017-03-05,3.9,06,019
2017-03-05,4.9,06,019
2017-03-06,3.783333,06,019
2017-03-06,4.333333,06,019
2017-03-06,4.3,06,019
2017-03-06,1.166667,06,019
2017-03-06,1.1,06,019
2017-03-06,3.370833,06,019
2017-03-06,3.3,06,019
2017-03-07,12.2125,06,019
2017-03-07,12.2,06,019
2017-03-07,12.070833,06,019
2017-03-07,12,06,019
2017-03-07,2,06,019
2017-03-07,2,06,019
2017-03-07,-3,06,019
2017-03-07,7.258333,06,019
2017-03-07,7.2,06,019
2017-03-08,10.970833,06,019
2017-03-08,10.9,06,019
2017-03-08,12.804348,06,019
2017-03-08,12.8,06,019
2017-03-08,6.869565,06,019
2017-03-08,6.8,06,019
2017-03-08,2.869565,06,019
2017-03-08,2.8,06,019
2017-03-08,9.8,06,019
2017-03-08,10.313043,06,019
2017-03-08,10.3,06,019
2017-03-08,12.9,06,019
2017-03-09,17.904167,06,019
2017-03-09,17.9,06,019
2017-03-09,18.6375,06,019
2017-03-09,18.6,06,019
2017-03-09,7.458333,06,019
2017-03-09,7.4,06,019
2017-03-09,4.125,06,019
2017-03-09,4.1,06,019
2017-03-09,13.708333,06,019
2017-03-09,13.7,06,019
2017-03-10,19.841667,06,019
2017-03-10,19.8,06,019
2017-03-10,19.358333,06,019
2017-03-10,19.3,06,019
2017-03-10,8.958333,06,019
2017-03-10,8.9,06,019
2017-03-10,3.875,06,019
2017-03-10,3.8,06,019
2017-03-10,15.754167,06,019
2017-03-10,15.7,06,019
2017-03-11,19,06,019
2017-03-11,20.069565,06,019
2017-03-11,20,06,019
2017-03-11,24.154545,06,019
2017-03-11,11.666667,06,019
2017-03-11,11.6,06,019
2017-03-11,3.958333,06,019
2017-03-11,3.9,06,019
2017-03-11,18.8,06,019
2017-03-11,19.345833,06,019
2017-03-11,19.3,06,019
2017-03-11,22.1,06,019
2017-03-12,15.5,06,019
2017-03-12,16.829167,06,019
2017-03-12,16.8,06,019
2017-03-12,12.875,06,019
2017-03-12,12.8,06,019
2017-03-12,4.434783,06,019
2017-03-12,4.4,06,019
2017-03-12,16.558333,06,019
2017-03-12,16.5,06,019
2017-03-13,12.4,06,019
2017-03-13,15.583333,06,019
2017-03-13,15.5,06,019
2017-03-13,17.673333,06,019
2017-03-13,13,06,019
2017-03-13,13,06,019
2017-03-13,4.083333,06,019
2017-03-13,4,06,019
2017-03-13,14.116667,06,019
2017-03-13,14.1,06,019
2017-03-14,13.6,06,019
2017-03-14,14.681818,06,019
2017-03-14,14.6,06,019
2017-03-14,17.0625,06,019
2017-03-14,17,06,019
2017-03-14,9.791667,06,019
2017-03-14,9.7,06,019
2017-03-14,7.608696,06,019
2017-03-14,7.6,06,019
2017-03-14,12.4,06,019
2017-03-14,12.9125,06,019
2017-03-14,12.9,06,019
2017-03-14,16.6,06,019
2017-03-15,9.26087,06,019
2017-03-15,9.2,06,019
2017-03-15,10.495652,06,019
2017-03-15,10.4,06,019
2017-03-15,8.5,06,019
2017-03-15,8.5,06,019
2017-03-15,7.26087,06,019
2017-03-15,7.2,06,019
2017-03-15,8.8625,06,019
2017-03-15,8.8,06,019
2017-03-16,4.9,06,019
2017-03-16,3.591667,06,019
2017-03-16,3.5,06,019
2017-03-16,6.570833,06,019
2017-03-16,6.5,06,019
2017-03-16,10.875,06,019
2017-03-16,10.8,06,019
2017-03-16,4.75,06,019
2017-03-16,4.7,06,019
2017-03-16,6.17,06,019
2017-03-16,6.1,06,019
2017-03-17,8.6,06,019
2017-03-17,8.604348,06,019
2017-03-17,8.6,06,019
2017-03-17,9.377778,06,019
2017-03-17,10.833333,06,019
2017-03-17,10.8,06,019
2017-03-17,2,06,019
2017-03-17,2,06,019
2017-03-17,10,06,019
2017-03-17,11.1625,06,019
2017-03-17,11.1,06,019
2017-03-17,9.8,06,019
2017-03-18,16.5,06,019
2017-03-18,18.8125,06,019
2017-03-18,18.8,06,019
2017-03-18,10.916667,06,019
2017-03-18,10.9,06,019
2017-03-18,5.666667,06,019
2017-03-18,5.6,06,019
2017-03-18,16.245833,06,019
2017-03-18,16.2,06,019
2017-03-19,14.9,06,019
2017-03-19,16.4,06,019
2017-03-19,16.4,06,019
2017-03-19,10.214286,06,019
2017-03-19,5.25,06,019
2017-03-19,5.2,06,019
2017-03-19,15.495833,06,019
2017-03-19,15.4,06,019
2017-03-20,6.1,06,019
2017-03-20,6.5,06,019
2017-03-20,6.5,06,019
2017-03-20,12.9,06,019
2017-03-20,3.8,06,019
2017-03-20,4.454545,06,019
2017-03-20,4.4,06,019
2017-03-20,7.3,06,019
2017-03-20,7.6125,06,019
2017-03-20,7.6,06,019
2017-03-20,6.2,06,019
2017-03-21,4.917391,06,019
2017-03-21,4.9,06,019
2017-03-21,13.591667,06,019
2017-03-21,13.5,06,019
2017-03-21,3.416667,06,019
2017-03-21,3.4,06,019
2017-03-21,3.130435,06,019
2017-03-21,3.1,06,019
2017-03-21,5.029167,06,019
2017-03-21,5,06,019
2017-03-22,2.390909,06,019
2017-03-22,2.3,06,019
2017-03-22,8.982609,06,019
2017-03-22,8.9,06,019
2017-03-22,2.695652,06,019
2017-03-22,2.6,06,019
2017-03-22,1.958333,06,019
2017-03-22,1.9,06,019
2017-03-22,4.347826,06,019
2017-03-22,4.3,06,019
2017-03-23,4.929167,06,019
2017-03-23,4.9,06,019
2017-03-23,5.275,06,019
2017-03-23,5.2,06,019
2017-03-23,3.041667,06,019
2017-03-23,3,06,019
2017-03-23,6.666667,06,019
2017-03-23,6.6,06,019
2017-03-23,5.5,06,019
2017-03-23,4.3875,06,019
2017-03-23,4.3,06,019
2017-03-23,5.2,06,019
2017-03-24,8.695833,06,019
2017-03-24,8.6,06,019
2017-03-24,10.047826,06,019
2017-03-24,10,06,019
2017-03-24,5.375,06,019
2017-03-24,5.3,06,019
2017-03-24,9.291667,06,019
2017-03-24,9.2,06,019
2017-03-24,8.879167,06,019
2017-03-24,8.8,06,019
2017-03-25,5,06,019
2017-03-25,5.079167,06,019
2017-03-25,5,06,019
2017-03-25,6.008333,06,019
2017-03-25,6,06,019
2017-03-25,1.208333,06,019
2017-03-25,1.2,06,019
2017-03-25,5.875,06,019
2017-03-25,5.8,06,019
2017-03-25,4.4125,06,019
2017-03-25,4.4,06,019
2017-03-26,6.2,06,019
2017-03-26,7.575,06,019
2017-03-26,7.5,06,019
2017-03-26,6.754167,06,019
2017-03-26,6.7,06,019
2017-03-26,2.583333,06,019
2017-03-26,2.5,06,019
2017-03-26,3.666667,06,019
2017-03-26,3.6,06,019
2017-03-26,5.1,06,019
2017-03-26,5.9875,06,019
2017-03-26,5.9,06,019
2017-03-26,7.1,06,019
2017-03-27,2.5,06,019
2017-03-27,2.3625,06,019
2017-03-27,2.3,06,019
2017-03-27,1.741667,06,019
2017-03-27,1.7,06,019
2017-03-27,2.478261,06,019
2017-03-27,2.4,06,019
2017-03-27,1.818182,06,019
